seed,condition,seq_length,noise_rate,seq_id,queried_key,target_value,predicted_value,correct,distractor_leakage_events,mutex_violation_ticks,mean_firing_density
12297,active_associative,64,0.00,3,3,1,1,1,0,0,0.032717
16393,active_associative,64,0.00,4,14,0,0,1,0,0,0.030737
20489,active_associative,64,0.00,5,12,0,0,1,0,0,0.034584
24585,active_associative,64,0.00,6,5,0,0,1,0,0,0.027287
28681,active_associative,64,0.00,7,10,0,0,1,0,0,0.026156
32777,active_associative,64,0.00,8,5,0,0,1,0,0,0.030115
36873,active_associative,64,0.00,9,9,1,1,1,0,0,0.031869
40969,active_associative,64,0.00,10,13,1,1,1,0,0,0.029606
45065,active_associative,64,0.00,11,10,1,1,1,0,0,0.025081
49161,active_associative,64,0.00,12,14,1,1,1,0,0,0.020217
53257,active_associative,64,0.00,13,1,1,1,1,0,0,0.037638
57353,active_associative,64,0.00,14,5,1,1,1,0,0,0.034357
61449,active_associative,64,0.00,15,9,1,1,1,0,0,0.031642
65545,active_associative,64,0.00,16,8,1,1,1,0,0,0.031982
69641,active_associative,64,0.00,17,6,0,0,1,0,0,0.026156
73737,active_associative,64,0.00,18,15,0,0,1,0,0,0.031303
77833,active_associative,64,0.00,19,1,1,1,1,0,0,0.032547
81929,active_associative,64,0.00,20,15,0,0,1,0,0,0.028701
86025,active_associative,64,0.00,21,3,0,0,1,0,0,0.030794
90121,active_associative,64,0.00,22,3,0,0,1,0,0,0.030794
94217,active_associative,64,0.00,23,1,0,0,1,0,0,0.030964
98313,active_associative,64,0.00,24,1,1,1,1,0,0,0.032547
102409,active_associative,64,0.00,25,14,1,1,1,0,0,0.032265
106505,active_associative,64,0.00,26,5,0,0,1,0,0,0.031360
110601,active_associative,64,0.00,27,15,0,0,1,0,0,0.032491
114697,active_associative,64,0.00,28,4,0,0,1,0,0,0.033170
118793,active_associative,64,0.00,29,12,0,0,1,0,0,0.030737
122889,active_associative,64,0.00,30,14,0,0,1,0,0,0.026495
126985,active_associative,64,0.00,31,14,0,0,1,0,0,0.032265
131081,active_associative,64,0.00,32,2,0,0,1,0,0,0.022932
135177,active_associative,64,0.00,33,13,1,1,1,0,0,0.029097
139273,active_associative,64,0.00,34,7,0,0,1,0,0,0.030172
143369,active_associative,64,0.00,35,15,0,0,1,0,0,0.026778
147465,active_associative,64,0.00,36,5,1,1,1,0,0,0.028192
151561,active_associative,64,0.00,37,3,0,0,1,0,0,0.029606
155657,active_associative,64,0.00,38,6,0,0,1,0,0,0.031586
159753,active_associative,64,0.00,39,5,1,1,1,0,0,0.030511
163849,active_associative,64,0.00,40,6,1,1,1,0,0,0.028927
167945,active_associative,64,0.00,41,11,0,0,1,0,0,0.030002
172041,active_associative,64,0.00,42,10,0,0,1,0,0,0.030794
176137,active_associative,64,0.00,43,12,0,0,1,0,0,0.033283
180233,active_associative,64,0.00,44,3,1,1,1,0,0,0.024799
184329,active_associative,64,0.00,45,0,0,0,1,0,0,0.028814
188425,active_associative,64,0.00,46,1,1,1,1,0,0,0.035998
192521,active_associative,64,0.00,47,13,0,0,1,0,0,0.028588
196617,active_associative,64,0.00,48,5,0,0,1,0,0,0.028475
200713,active_associative,64,0.00,49,5,0,0,1,0,0,0.025590
204809,active_associative,64,0.00,50,5,0,0,1,0,0,0.034640
4106,active_associative,64,0.00,1,15,0,0,1,0,0,0.028588
8202,active_associative,64,0.00,2,15,1,1,1,0,0,0.032887
12298,active_associative,64,0.00,3,2,0,0,1,0,0,0.025760
16394,active_associative,64,0.00,4,9,0,0,1,0,0,0.031869
20490,active_associative,64,0.00,5,0,0,0,1,0,0,0.034527
24586,active_associative,64,0.00,6,11,0,0,1,0,0,0.030624
28682,active_associative,64,0.00,7,13,1,1,1,0,0,0.030511
32778,active_associative,64,0.00,8,13,1,1,1,0,0,0.034697
36874,active_associative,64,0.00,9,8,1,1,1,0,0,0.030681
40970,active_associative,64,0.00,10,10,1,1,1,0,0,0.034584
45066,active_associative,64,0.00,11,7,1,1,1,0,0,0.033622
49162,active_associative,64,0.00,12,10,1,1,1,0,0,0.035319
53258,active_associative,64,0.00,13,5,0,0,1,0,0,0.039108
57354,active_associative,64,0.00,14,13,0,0,1,0,0,0.027740
61450,active_associative,64,0.00,15,4,1,1,1,0,0,0.035771
65546,active_associative,64,0.00,16,2,0,0,1,0,0,0.038939
69642,active_associative,64,0.00,17,11,0,0,1,0,0,0.032434
73738,active_associative,64,0.00,18,6,0,0,1,0,0,0.032774
77834,active_associative,64,0.00,19,5,1,1,1,0,0,0.031925
81930,active_associative,64,0.00,20,11,0,0,1,0,0,0.030115
86026,active_associative,64,0.00,21,0,1,1,1,0,0,0.037299
90122,active_associative,64,0.00,22,13,0,0,1,0,0,0.034697
94218,active_associative,64,0.00,23,8,0,0,1,0,0,0.027570
98314,active_associative,64,0.00,24,14,1,1,1,0,0,0.025534
102410,active_associative,64,0.00,25,4,1,1,1,0,0,0.033452
106506,active_associative,64,0.00,26,15,1,1,1,0,0,0.026608
110602,active_associative,64,0.00,27,1,1,1,1,0,0,0.029267
114698,active_associative,64,0.00,28,5,1,1,1,0,0,0.029550
118794,active_associative,64,0.00,29,4,0,0,1,0,0,0.030511
122890,active_associative,64,0.00,30,9,0,0,1,0,0,0.028927
126986,active_associative,64,0.00,31,15,1,1,1,0,0,0.034979
131082,active_associative,64,0.00,32,0,1,1,1,0,0,0.036733
135178,active_associative,64,0.00,33,0,1,1,1,0,0,0.036394
139274,active_associative,64,0.00,34,14,1,1,1,0,0,0.033339
143370,active_associative,64,0.00,35,4,0,0,1,0,0,0.022649
147466,active_associative,64,0.00,36,11,1,1,1,0,0,0.027683
151562,active_associative,64,0.00,37,1,0,0,1,0,0,0.029776
155658,active_associative,64,0.00,38,2,0,0,1,0,0,0.036280
159754,active_associative,64,0.00,39,13,1,1,1,0,0,0.028022
163850,active_associative,64,0.00,40,4,0,0,1,0,0,0.024572
167946,active_associative,64,0.00,41,5,0,0,1,0,0,0.025760
172042,active_associative,64,0.00,42,13,0,0,1,0,0,0.035206
176138,active_associative,64,0.00,43,9,1,1,1,0,0,0.029719
180234,active_associative,64,0.00,44,15,0,0,1,0,0,0.034810
184330,active_associative,64,0.00,45,14,0,0,1,0,0,0.033848
188426,active_associative,64,0.00,46,4,1,1,1,0,0,0.027627
192522,active_associative,64,0.00,47,11,0,0,1,0,0,0.029097
196618,active_associative,64,0.00,48,10,1,1,1,0,0,0.029493
200714,active_associative,64,0.00,49,2,1,1,1,0,0,0.031020
204810,active_associative,64,0.00,50,3,1,1,1,0,0,0.030002
4107,active_associative,64,0.00,1,9,1,1,1,0,0,0.034640
8203,active_associative,64,0.00,2,8,1,1,1,0,0,0.035319
12299,active_associative,64,0.00,3,6,1,1,1,0,0,0.031642
16395,active_associative,64,0.00,4,6,0,0,1,0,0,0.031642
20491,active_associative,64,0.00,5,14,0,0,1,0,0,0.027683
24587,active_associative,64,0.00,6,3,0,0,1,0,0,0.029550
28683,active_associative,64,0.00,7,10,1,1,1,0,0,0.027570
32779,active_associative,64,0.00,8,4,0,0,1,0,0,0.031190
36875,active_associative,64,0.00,9,0,1,1,1,0,0,0.034697
40971,active_associative,64,0.00,10,6,1,1,1,0,0,0.031982
45067,active_associative,64,0.00,11,3,0,0,1,0,0,0.032434
49163,active_associative,64,0.00,12,10,1,1,1,0,0,0.031812
53259,active_associative,64,0.00,13,7,0,0,1,0,0,0.033283
57355,active_associative,64,0.00,14,13,0,0,1,0,0,0.028645
61451,active_associative,64,0.00,15,5,1,1,1,0,0,0.024912
65547,active_associative,64,0.00,16,9,0,0,1,0,0,0.026156
69643,active_associative,64,0.00,17,2,1,1,1,0,0,0.033792
73739,active_associative,64,0.00,18,2,1,1,1,0,0,0.037355
77835,active_associative,64,0.00,19,2,1,1,1,0,0,0.029550
81931,active_associative,64,0.00,20,10,0,0,1,0,0,0.031360
86027,active_associative,64,0.00,21,11,0,0,1,0,0,0.027966
90123,active_associative,64,0.00,22,8,0,0,1,0,0,0.031869
94219,active_associative,64,0.00,23,8,0,0,1,0,0,0.023328
98315,active_associative,64,0.00,24,14,1,1,1,0,0,0.031246
102411,active_associative,64,0.00,25,7,1,1,1,0,0,0.026552
106507,active_associative,64,0.00,26,1,0,0,1,0,0,0.029323
110603,active_associative,64,0.00,27,2,0,0,1,0,0,0.025986
114699,active_associative,64,0.00,28,9,0,0,1,0,0,0.030794
118795,active_associative,64,0.00,29,9,1,1,1,0,0,0.034584
122891,active_associative,64,0.00,30,1,1,1,1,0,0,0.030002
126987,active_associative,64,0.00,31,9,0,0,1,0,0,0.026495
131083,active_associative,64,0.00,32,2,1,1,1,0,0,0.029323
135179,active_associative,64,0.00,33,15,0,0,1,0,0,0.029154
139275,active_associative,64,0.00,34,5,1,1,1,0,0,0.029154
143371,active_associative,64,0.00,35,1,0,0,1,0,0,0.035149
147467,active_associative,64,0.00,36,12,1,1,1,0,0,0.027740
151563,active_associative,64,0.00,37,13,1,1,1,0,0,0.026552
155659,active_associative,64,0.00,38,6,1,1,1,0,0,0.030455
159755,active_associative,64,0.00,39,11,1,1,1,0,0,0.021970
163851,active_associative,64,0.00,40,10,1,1,1,0,0,0.023724
167947,active_associative,64,0.00,41,15,1,1,1,0,0,0.032491
172043,active_associative,64,0.00,42,5,0,0,1,0,0,0.036054
176139,active_associative,64,0.00,43,5,1,1,1,0,0,0.023045
180235,active_associative,64,0.00,44,7,0,0,1,0,0,0.028532
184331,active_associative,64,0.00,45,2,1,1,1,0,0,0.030907
188427,active_associative,64,0.00,46,5,0,0,1,0,0,0.026495
192523,active_associative,64,0.00,47,1,1,1,1,0,0,0.034640
196619,active_associative,64,0.00,48,3,1,1,1,0,0,0.029041
200715,active_associative,64,0.00,49,0,1,1,1,0,0,0.036676
204811,active_associative,64,0.00,50,7,0,0,1,0,0,0.031982
4108,active_associative,64,0.00,1,4,1,1,1,0,0,0.032095
8204,active_associative,64,0.00,2,1,0,0,1,0,0,0.030737
12300,active_associative,64,0.00,3,0,0,0,1,0,0,0.028871
16396,active_associative,64,0.00,4,1,1,1,1,0,0,0.028871
20492,active_associative,64,0.00,5,13,1,1,1,0,0,0.036507
24588,active_associative,64,0.00,6,9,1,1,1,0,0,0.034301
28684,active_associative,64,0.00,7,9,0,0,1,0,0,0.025138
32780,active_associative,64,0.00,8,12,0,0,1,0,0,0.029493
36876,active_associative,64,0.00,9,8,1,1,1,0,0,0.037355
40972,active_associative,64,0.00,10,2,0,0,1,0,0,0.034244
45068,active_associative,64,0.00,11,7,1,1,1,0,0,0.030285
49164,active_associative,64,0.00,12,6,0,0,1,0,0,0.036620
53260,active_associative,64,0.00,13,1,1,1,1,0,0,0.030341
57356,active_associative,64,0.00,14,6,0,0,1,0,0,0.025760
61452,active_associative,64,0.00,15,3,0,0,1,0,0,0.026439
65548,active_associative,64,0.00,16,6,0,0,1,0,0,0.031529
69644,active_associative,64,0.00,17,3,1,1,1,0,0,0.030059
73740,active_associative,64,0.00,18,0,0,0,1,0,0,0.032604
77836,active_associative,64,0.00,19,2,0,0,1,0,0,0.032151
81932,active_associative,64,0.00,20,3,1,1,1,0,0,0.027683
86028,active_associative,64,0.00,21,5,0,0,1,0,0,0.026043
90124,active_associative,64,0.00,22,2,1,1,1,0,0,0.032321
94220,active_associative,64,0.00,23,6,1,1,1,0,0,0.023328
98316,active_associative,64,0.00,24,0,0,0,1,0,0,0.030398
102412,active_associative,64,0.00,25,14,1,1,1,0,0,0.028588
106508,active_associative,64,0.00,26,15,1,1,1,0,0,0.030059
110604,active_associative,64,0.00,27,0,0,0,1,0,0,0.029832
114700,active_associative,64,0.00,28,7,0,0,1,0,0,0.030964
118796,active_associative,64,0.00,29,14,0,0,1,0,0,0.030172
122892,active_associative,64,0.00,30,8,0,0,1,0,0,0.035432
126988,active_associative,64,0.00,31,15,0,0,1,0,0,0.033283
131084,active_associative,64,0.00,32,14,0,0,1,0,0,0.033339
135180,active_associative,64,0.00,33,10,1,1,1,0,0,0.037694
139276,active_associative,64,0.00,34,7,0,0,1,0,0,0.031303
143372,active_associative,64,0.00,35,1,0,0,1,0,0,0.030511
147468,active_associative,64,0.00,36,6,0,0,1,0,0,0.024799
151564,active_associative,64,0.00,37,7,0,0,1,0,0,0.025930
155660,active_associative,64,0.00,38,2,0,0,1,0,0,0.032830
159756,active_associative,64,0.00,39,14,0,0,1,0,0,0.029437
163852,active_associative,64,0.00,40,13,1,1,1,0,0,0.034188
167948,active_associative,64,0.00,41,0,0,0,1,0,0,0.028362
172044,active_associative,64,0.00,42,15,1,1,1,0,0,0.034131
176140,active_associative,64,0.00,43,4,0,0,1,0,0,0.034697
180236,active_associative,64,0.00,44,7,0,0,1,0,0,0.028758
184332,active_associative,64,0.00,45,7,0,0,1,0,0,0.032321
188428,active_associative,64,0.00,46,14,1,1,1,0,0,0.028701
192524,active_associative,64,0.00,47,3,0,0,1,0,0,0.030511
196620,active_associative,64,0.00,48,1,1,1,1,0,0,0.038995
200716,active_associative,64,0.00,49,2,0,0,1,0,0,0.031303
204812,active_associative,64,0.00,50,10,1,1,1,0,0,0.023950
4109,active_associative,64,0.00,1,15,0,0,1,0,0,0.034810
8205,active_associative,64,0.00,2,14,0,0,1,0,0,0.029210
12301,active_associative,64,0.00,3,2,1,1,1,0,0,0.034244
16397,active_associative,64,0.00,4,6,0,0,1,0,0,0.020896
20493,active_associative,64,0.00,5,15,1,1,1,0,0,0.033905
24589,active_associative,64,0.00,6,12,0,0,1,0,0,0.035998
28685,active_associative,64,0.00,7,4,0,0,1,0,0,0.032887
32781,active_associative,64,0.00,8,10,0,0,1,0,0,0.031812
36877,active_associative,64,0.00,9,10,0,0,1,0,0,0.025138
40973,active_associative,64,0.00,10,1,1,1,1,0,0,0.032265
45069,active_associative,64,0.00,11,9,0,0,1,0,0,0.025873
49165,active_associative,64,0.00,12,15,0,0,1,0,0,0.028758
53261,active_associative,64,0.00,13,13,0,0,1,0,0,0.029041
57357,active_associative,64,0.00,14,3,1,1,1,0,0,0.039165
61453,active_associative,64,0.00,15,14,1,1,1,0,0,0.032660
65549,active_associative,64,0.00,16,8,0,0,1,0,0,0.028814
69645,active_associative,64,0.00,17,13,1,1,1,0,0,0.037242
73741,active_associative,64,0.00,18,14,1,1,1,0,0,0.034188
77837,active_associative,64,0.00,19,0,0,0,1,0,0,0.027513
81933,active_associative,64,0.00,20,1,1,1,1,0,0,0.032887
86029,active_associative,64,0.00,21,2,0,0,1,0,0,0.025873
90125,active_associative,64,0.00,22,1,1,1,1,0,0,0.033961
94221,active_associative,64,0.00,23,4,0,0,1,0,0,0.030964
98317,active_associative,64,0.00,24,14,0,0,1,0,0,0.028645
102413,active_associative,64,0.00,25,3,1,1,1,0,0,0.035771
106509,active_associative,64,0.00,26,11,0,0,1,0,0,0.035489
110605,active_associative,64,0.00,27,8,0,0,1,0,0,0.025930
114701,active_associative,64,0.00,28,13,0,0,1,0,0,0.035319
118797,active_associative,64,0.00,29,10,1,1,1,0,0,0.024968
122893,active_associative,64,0.00,30,2,0,0,1,0,0,0.030851
126989,active_associative,64,0.00,31,8,0,0,1,0,0,0.031925
131085,active_associative,64,0.00,32,11,0,0,1,0,0,0.029380
135181,active_associative,64,0.00,33,13,0,0,1,0,0,0.028136
139277,active_associative,64,0.00,34,12,1,1,1,0,0,0.035489
143373,active_associative,64,0.00,35,1,0,0,1,0,0,0.033339
147469,active_associative,64,0.00,36,1,1,1,1,0,0,0.033056
151565,active_associative,64,0.00,37,7,1,1,1,0,0,0.034584
155661,active_associative,64,0.00,38,10,1,1,1,0,0,0.028418
159757,active_associative,64,0.00,39,4,1,1,1,0,0,0.030228
163853,active_associative,64,0.00,40,7,1,1,1,0,0,0.027627
167949,active_associative,64,0.00,41,8,1,1,1,0,0,0.027344
172045,active_associative,64,0.00,42,1,1,1,1,0,0,0.029889
176141,active_associative,64,0.00,43,5,0,0,1,0,0,0.026835
180237,active_associative,64,0.00,44,8,0,0,1,0,0,0.032434
184333,active_associative,64,0.00,45,9,0,0,1,0,0,0.029550
188429,active_associative,64,0.00,46,6,1,1,1,0,0,0.030624
192525,active_associative,64,0.00,47,3,0,0,1,0,0,0.032660
196621,active_associative,64,0.00,48,1,0,0,1,0,0,0.032660
200717,active_associative,64,0.00,49,8,1,1,1,0,0,0.031077
204813,active_associative,64,0.00,50,13,0,0,1,0,0,0.027796
4110,active_associative,64,0.00,1,10,0,0,1,0,0,0.037525
8206,active_associative,64,0.00,2,10,1,1,1,0,0,0.027174
12302,active_associative,64,0.00,3,3,0,0,1,0,0,0.035262
16398,active_associative,64,0.00,4,5,0,0,1,0,0,0.029380
20494,active_associative,64,0.00,5,13,1,1,1,0,0,0.027909
24590,active_associative,64,0.00,6,6,0,0,1,0,0,0.030964
28686,active_associative,64,0.00,7,15,1,1,1,0,0,0.027796
32782,active_associative,64,0.00,8,2,1,1,1,0,0,0.028814
36878,active_associative,64,0.00,9,5,1,1,1,0,0,0.035432
40974,active_associative,64,0.00,10,4,1,1,1,0,0,0.034810
45070,active_associative,64,0.00,11,15,0,0,1,0,0,0.027344
49166,active_associative,64,0.00,12,0,0,0,1,0,0,0.023780
53262,active_associative,64,0.00,13,3,1,1,1,0,0,0.030341
57358,active_associative,64,0.00,14,15,0,0,1,0,0,0.028645
61454,active_associative,64,0.00,15,13,0,0,1,0,0,0.033396
65550,active_associative,64,0.00,16,14,1,1,1,0,0,0.037751
69646,active_associative,64,0.00,17,15,1,1,1,0,0,0.027683
73742,active_associative,64,0.00,18,1,0,0,1,0,0,0.026439
77838,active_associative,64,0.00,19,9,1,1,1,0,0,0.029776
81934,active_associative,64,0.00,20,14,0,0,1,0,0,0.025364
86030,active_associative,64,0.00,21,13,1,1,1,0,0,0.025251
90126,active_associative,64,0.00,22,6,0,0,1,0,0,0.030172
94222,active_associative,64,0.00,23,3,0,0,1,0,0,0.025986
98318,active_associative,64,0.00,24,15,0,0,1,0,0,0.029154
102414,active_associative,64,0.00,25,9,0,0,1,0,0,0.035319
106510,active_associative,64,0.00,26,10,0,0,1,0,0,0.028305
110606,active_associative,64,0.00,27,15,0,0,1,0,0,0.026213
114702,active_associative,64,0.00,28,13,1,1,1,0,0,0.027344
118798,active_associative,64,0.00,29,5,0,0,1,0,0,0.030737
122894,active_associative,64,0.00,30,3,0,0,1,0,0,0.032095
126990,active_associative,64,0.00,31,12,0,0,1,0,0,0.030398
131086,active_associative,64,0.00,32,1,0,0,1,0,0,0.032095
135182,active_associative,64,0.00,33,11,1,1,1,0,0,0.028871
139278,active_associative,64,0.00,34,9,0,0,1,0,0,0.033283
143374,active_associative,64,0.00,35,0,0,0,1,0,0,0.028927
147470,active_associative,64,0.00,36,4,0,0,1,0,0,0.036620
151566,active_associative,64,0.00,37,6,1,1,1,0,0,0.035828
155662,active_associative,64,0.00,38,14,0,0,1,0,0,0.032208
159758,active_associative,64,0.00,39,4,0,0,1,0,0,0.029776
163854,active_associative,64,0.00,40,14,1,1,1,0,0,0.031077
167950,active_associative,64,0.00,41,11,0,0,1,0,0,0.032208
172046,active_associative,64,0.00,42,13,1,1,1,0,0,0.033113
176142,active_associative,64,0.00,43,4,0,0,1,0,0,0.031642
180238,active_associative,64,0.00,44,2,0,0,1,0,0,0.031303
184334,active_associative,64,0.00,45,6,1,1,1,0,0,0.033396
188430,active_associative,64,0.00,46,2,1,1,1,0,0,0.023667
192526,active_associative,64,0.00,47,2,0,0,1,0,0,0.026948
196622,active_associative,64,0.00,48,1,1,1,1,0,0,0.034131
200718,active_associative,64,0.00,49,5,0,0,1,0,0,0.033961
204814,active_associative,64,0.00,50,15,1,1,1,0,0,0.024176
4111,active_associative,64,0.00,1,15,0,0,1,0,0,0.030737
8207,active_associative,64,0.00,2,15,0,0,1,0,0,0.025534
12303,active_associative,64,0.00,3,11,1,1,1,0,0,0.033283
16399,active_associative,64,0.00,4,9,1,1,1,0,0,0.032660
20495,active_associative,64,0.00,5,14,0,0,1,0,0,0.032095
24591,active_associative,64,0.00,6,4,1,1,1,0,0,0.033735
28687,active_associative,64,0.00,7,9,1,1,1,0,0,0.030285
32783,active_associative,64,0.00,8,2,1,1,1,0,0,0.030964
36879,active_associative,64,0.00,9,13,0,0,1,0,0,0.028192
40975,active_associative,64,0.00,10,9,0,0,1,0,0,0.034584
45071,active_associative,64,0.00,11,12,1,1,1,0,0,0.035375
49167,active_associative,64,0.00,12,1,1,1,1,0,0,0.034470
53263,active_associative,64,0.00,13,13,1,1,1,0,0,0.036167
57359,active_associative,64,0.00,14,14,1,1,1,0,0,0.028927
61455,active_associative,64,0.00,15,6,1,1,1,0,0,0.025590
65551,active_associative,64,0.00,16,12,1,1,1,0,0,0.028079
69647,active_associative,64,0.00,17,0,1,1,1,0,0,0.030455
73743,active_associative,64,0.00,18,15,1,1,1,0,0,0.029889
77839,active_associative,64,0.00,19,0,1,1,1,0,0,0.031190
81935,active_associative,64,0.00,20,14,0,0,1,0,0,0.030681
86031,active_associative,64,0.00,21,8,1,1,1,0,0,0.033679
90127,active_associative,64,0.00,22,2,0,0,1,0,0,0.030059
94223,active_associative,64,0.00,23,6,1,1,1,0,0,0.030059
98319,active_associative,64,0.00,24,4,1,1,1,0,0,0.030455
102415,active_associative,64,0.00,25,15,1,1,1,0,0,0.029267
106511,active_associative,64,0.00,26,8,0,0,1,0,0,0.037412
110607,active_associative,64,0.00,27,3,0,0,1,0,0,0.032491
114703,active_associative,64,0.00,28,5,1,1,1,0,0,0.037864
118799,active_associative,64,0.00,29,2,0,0,1,0,0,0.028701
122895,active_associative,64,0.00,30,6,0,0,1,0,0,0.031020
126991,active_associative,64,0.00,31,12,0,0,1,0,0,0.033622
131087,active_associative,64,0.00,32,14,0,0,1,0,0,0.033679
135183,active_associative,64,0.00,33,4,0,0,1,0,0,0.022989
139279,active_associative,64,0.00,34,13,1,1,1,0,0,0.032660
143375,active_associative,64,0.00,35,14,1,1,1,0,0,0.030851
147471,active_associative,64,0.00,36,0,1,1,1,0,0,0.022649
151567,active_associative,64,0.00,37,11,0,0,1,0,0,0.022875
155663,active_associative,64,0.00,38,3,0,0,1,0,0,0.034414
159759,active_associative,64,0.00,39,7,1,1,1,0,0,0.027061
163855,active_associative,64,0.00,40,3,1,1,1,0,0,0.029493
167951,active_associative,64,0.00,41,15,0,0,1,0,0,0.033339
172047,active_associative,64,0.00,42,9,0,0,1,0,0,0.030681
176143,active_associative,64,0.00,43,13,0,0,1,0,0,0.027796
180239,active_associative,64,0.00,44,15,0,0,1,0,0,0.030115
184335,active_associative,64,0.00,45,11,0,0,1,0,0,0.026326
188431,active_associative,64,0.00,46,15,1,1,1,0,0,0.023271
192527,active_associative,64,0.00,47,14,0,0,1,0,0,0.036563
196623,active_associative,64,0.00,48,15,0,0,1,0,0,0.032660
200719,active_associative,64,0.00,49,8,1,1,1,0,0,0.030851
204815,active_associative,64,0.00,50,8,1,1,1,0,0,0.029380
4112,active_associative,64,0.00,1,13,1,1,1,0,0,0.031303
8208,active_associative,64,0.00,2,14,1,1,1,0,0,0.028475
12304,active_associative,64,0.00,3,1,1,1,1,0,0,0.033339
16400,active_associative,64,0.00,4,9,1,1,1,0,0,0.031246
20496,active_associative,64,0.00,5,7,1,1,1,0,0,0.026722
24592,active_associative,64,0.00,6,9,0,0,1,0,0,0.026891
28688,active_associative,64,0.00,7,12,1,1,1,0,0,0.021348
32784,active_associative,64,0.00,8,0,1,1,1,0,0,0.028871
36880,active_associative,64,0.00,9,1,1,1,1,0,0,0.027400
40976,active_associative,64,0.00,10,4,1,1,1,0,0,0.027513
45072,active_associative,64,0.00,11,1,1,1,1,0,0,0.031190
49168,active_associative,64,0.00,12,9,0,0,1,0,0,0.033509
53264,active_associative,64,0.00,13,5,0,0,1,0,0,0.029267
57360,active_associative,64,0.00,14,6,0,0,1,0,0,0.027231
61456,active_associative,64,0.00,15,13,1,1,1,0,0,0.029719
65552,active_associative,64,0.00,16,8,0,0,1,0,0,0.030907
69648,active_associative,64,0.00,17,8,0,0,1,0,0,0.035432
73744,active_associative,64,0.00,18,12,1,1,1,0,0,0.035489
77840,active_associative,64,0.00,19,11,1,1,1,0,0,0.028249
81936,active_associative,64,0.00,20,11,1,1,1,0,0,0.034923
86032,active_associative,64,0.00,21,2,0,0,1,0,0,0.030059
90128,active_associative,64,0.00,22,13,0,0,1,0,0,0.032321
94224,active_associative,64,0.00,23,13,0,0,1,0,0,0.034753
98320,active_associative,64,0.00,24,15,1,1,1,0,0,0.025930
102416,active_associative,64,0.00,25,4,0,0,1,0,0,0.031586
106512,active_associative,64,0.00,26,1,1,1,1,0,0,0.030398
110608,active_associative,64,0.00,27,12,1,1,1,0,0,0.025308
114704,active_associative,64,0.00,28,9,1,1,1,0,0,0.031869
